Player,Team,"Year 
Signed",Years,Value,APY,Guaranteed,"APY as % Of 
Cap At Signing","Inflated 
Value","Inflated 
APY","Inflated 
Guaranteed"
T.J. Yates,HOU/ATL,2011,4,"$2,225,000","$556,250","$185,000",0.5%,"$4,720,789","$1,180,197","$392,515"
Tajh Boyd,Jets,2014,4,"$2,298,680","$574,670","$78,680",0.4%,"$4,414,157","$1,103,539","$151,089"
Tajh Boyd,Steelers,2015,1,"$435,000","$435,000",$0,0.3%,"$775,398","$775,398",$0
Tanner Lee,Jaguars,2018,4,"$2,601,544","$650,386","$151,544",0.4%,"$3,749,629","$937,407","$218,422"
Tanner Lee,Jaguars,2018,1,"$480,000","$480,000",$0,0.3%,"$691,828","$691,828",$0
Tanner Lee,Jaguars,2018,1,"$129,200","$129,200",$0,0.1%,"$186,217","$186,217",$0
Tanner McKee,Eagles,2023,4,"$4,026,520","$1,006,630","$186,520",0.4%,"$4,574,614","$1,143,653","$211,909"
Tanner Mordecai,49ers,2024,3,"$2,855,000","$951,667","$125,000",0.4%,"$2,855,000","$951,667","$125,000"
Tanner Mordecai,49ers,2024,1,"$225,000","$225,000",$0,0.1%,"$225,000","$225,000",$0
Tanner Morgan,Steelers,2023,3,"$2,720,000","$906,667","$25,000",0.4%,"$3,090,249","$1,030,083","$28,403"
Tanner Morgan,Vikings,2023,1,"$216,000","$216,000",$0,0.1%,"$245,402","$245,402",$0
Tanner Morgan,Vikings,2023,1,"$216,000","$216,000",$0,0.1%,"$245,402","$245,402",$0
Tarvaris Jackson,Seahawks,2015,1,"$1,500,000","$1,500,000","$1,500,000",1%,"$2,673,786","$2,673,786","$2,673,786"
Taryn Christion,Seahawks,2019,3,"$1,765,000","$588,333","$10,000",0.3%,"$2,395,223","$798,407","$13,571"
Taryn Christion,Cowboys,2019,2,"$1,080,000","$540,000",$0,0.3%,"$1,465,632","$732,816",$0
Taryn Christion,Steelers,2019,1,"$136,000","$136,000",$0,0.1%,"$184,561","$184,561",$0
Taylor Heinicke,Falcons,2023,2,"$14,000,000","$7,000,000","$6,320,000",3.1%,"$15,905,694","$7,952,847","$7,180,285"
Taylor Heinicke,Commanders,2021,2,"$4,750,000","$2,375,000","$1,500,000",1.3%,"$6,647,397","$3,323,699","$2,099,178"
Taylor Heinicke,LAC/ATL,2024,1,"$2,530,000","$2,530,000","$1,320,000",1%,"$2,530,000","$2,530,000","$1,320,000"
Taylor Heinicke,Commanders,2020,1,"$910,000","$910,000",$0,0.5%,"$1,172,624","$1,172,624",$0
Taylor Heinicke,Panthers,2019,1,"$805,000","$805,000",$0,0.4%,"$1,092,439","$1,092,439",$0
Taylor Heinicke,CAR/HOU,2017,2,"$1,320,000","$660,000",$0,0.4%,"$2,018,731","$1,009,365",$0
Taylor Heinicke,Vikings,2015,3,"$1,585,000","$528,333","$10,000",0.4%,"$2,825,300","$941,766","$17,825"
Taylor Heinicke,Patriots,2017,1,"$255,000","$255,000",$0,0.2%,"$389,982","$389,982",$0
Taylor Heinicke,Commanders,2020,1,"$204,000","$204,000",$0,0.1%,"$262,874","$262,874",$0
Taylor Heinicke,Texans,2017,1,"$122,400","$122,400",$0,0.1%,"$187,191","$187,191",$0
Taylor Martinez,Eagles,0,4,"$1,530,000","$510,000",$0,0%,$0,$0,$0
Taysom Hill,Saints,2020,2,"$21,000,000","$10,500,000","$17,439,000",5.3%,"$27,060,545","$13,530,272","$22,471,850"
Taysom Hill,GB/NO,2017,3,"$1,670,000","$556,667","$5,000",0.3%,"$2,554,000","$851,334","$7,647"
Teddy Bridgewater,Panthers,2020,3,"$63,000,000","$21,000,000","$33,000,000",10.6%,"$81,181,635","$27,060,545","$42,523,713"
Teddy Bridgewater,CAR/DEN,2021,1,"$11,500,000","$11,500,000","$10,062,500",6.3%,"$16,093,699","$16,093,699","$14,081,986"
Teddy Bridgewater,Saints,2019,1,"$7,250,000","$7,250,000","$7,250,000",3.9%,"$9,838,735","$9,838,735","$9,838,735"
Teddy Bridgewater,NO/NYJ,2018,1,"$6,000,000","$6,000,000","$500,000",3.4%,"$8,647,856","$8,647,856","$720,655"
Teddy Bridgewater,Dolphins,2022,1,"$6,500,000","$6,500,000","$6,500,000",3.1%,"$7,973,583","$7,973,583","$7,973,583"
Teddy Bridgewater,Lions,2023,1,"$3,000,000","$3,000,000","$2,550,000",1.3%,"$3,408,363","$3,408,363","$2,897,109"
Teddy Bridgewater,Vikings,2014,4,"$6,849,502","$1,712,376","$5,495,479",1.3%,"$13,153,104","$3,288,277","$10,552,972"
Thaddeus Lewis,49ers,2016,1,"$760,000","$760,000",$0,0.5%,"$1,250,106","$1,250,106",$0
Thaddeus Lewis,Ravens,2017,1,"$775,000","$775,000",$0,0.5%,"$1,185,240","$1,185,240",$0
Tim Boyle,Lions,2021,1,"$2,400,000","$2,400,000","$1,500,000",1.3%,"$3,358,685","$3,358,685","$2,099,178"
Tim Boyle,Lions,2022,1,"$2,000,000","$2,000,000","$1,750,000",1%,"$2,453,410","$2,453,410","$2,146,734"
Tim Boyle,Jets,2023,1,"$1,155,000","$1,155,000","$75,000",0.5%,"$1,312,220","$1,312,220","$85,209"
Tim Boyle,Bears,2022,1,"$1,035,000","$1,035,000",$0,0.5%,"$1,269,640","$1,269,640",$0
Tim Boyle,Jets,2023,1,"$1,080,000","$1,080,000",$0,0.5%,"$1,227,011","$1,227,011",$0
Tim Boyle,Texans,2024,1,"$1,150,000","$1,150,000",$0,0.5%,"$1,150,000","$1,150,000",$0
Tim Boyle,Dolphins,2024,1,"$1,125,000","$1,125,000",$0,0.4%,"$1,125,000","$1,125,000",$0
Tim Boyle,Giants,2024,1,"$1,125,000","$1,125,000",$0,0.4%,"$1,125,000","$1,125,000",$0
Tim Boyle,Dolphins,2024,1,"$1,125,000","$1,125,000",$0,0.4%,"$1,125,000","$1,125,000",$0
Tim Boyle,Packers,2018,3,"$1,716,000","$572,000","$6,000",0.3%,"$2,473,287","$824,429","$8,648"
Tim Boyle,Texans,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Tim Boyle,Jets,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Tim Boyle,Dolphins,2024,1,"$383,400","$383,400",$0,0.2%,"$383,400","$383,400",$0
Tim Boyle,Dolphins,2024,1,"$383,400","$383,400",$0,0.2%,"$383,400","$383,400",$0
Tim Boyle,Lions,2022,1,"$277,200","$277,200",$0,0.1%,"$340,043","$340,043",$0
Tim Boyle,Giants,2024,1,"$302,400","$302,400",$0,0.1%,"$302,400","$302,400",$0
Tim Couch,Browns,1999,7,"$47,950,000","$6,850,000","$12,250,000",12%,"$213,769,550","$30,538,507","$54,612,659"
Tim Couch,Packers,2004,1,"$1,250,000","$1,250,000","$625,000",1.6%,"$3,961,803","$3,961,803","$1,980,901"
Tim Couch,Jaguars,2007,2,"$1,445,000","$722,500",$0,0.7%,"$3,385,807","$1,692,904",$0
Tim DeMorat,Commanders,2023,3,"$2,697,500","$899,167","$2,500",0.4%,"$3,064,686","$1,021,563","$2,840"
Tim Tebow,Broncos,2010,5,"$11,250,000","$2,250,000","$7,690,000",1.7%,"$22,273,256","$4,454,651","$15,225,008"
Tim Tebow,Jets,2012,3,"$6,054,375","$2,018,125","$2,531,875",1.7%,"$12,821,620","$4,273,873","$5,361,865"
Tim Tebow,Patriots,2013,2,"$1,385,000","$692,500",$0,0.6%,"$2,875,846","$1,437,923",$0
Tim Tebow,Eagles,2015,1,"$660,000","$660,000",$0,0.5%,"$1,176,466","$1,176,466",$0
Tom Brady,Patriots,2005,4,"$48,000,000","$12,000,000","$26,500,000",14%,"$143,382,456","$35,845,614","$79,159,064"
Tom Brady,Patriots,2010,4,"$72,000,000","$18,000,000","$40,050,000",14%,"$142,548,837","$35,637,209","$79,292,791"
Tom Brady,Buccaneers,2021,1,"$25,000,000","$25,000,000","$25,000,000",13.7%,"$34,986,301","$34,986,301","$34,986,301"
Tom Brady,Patriots,2016,2,"$41,000,000","$20,500,000","$30,000,000",13.2%,"$67,439,943","$33,719,972","$49,346,300"
Tom Brady,Buccaneers,2020,2,"$50,000,000","$25,000,000","$50,000,000",12.6%,"$64,429,869","$32,214,934","$64,429,869"
Tom Brady,Patriots,2019,1,"$23,000,000","$23,000,000","$22,000,000",12.2%,"$31,212,540","$31,212,540","$29,855,473"
Tom Brady,Patriots,2002,4,"$29,625,000","$7,406,250","$9,500,000",10.4%,"$106,415,170","$26,603,792","$34,124,696"
Tom Brady,Patriots,2013,5,"$57,000,000","$11,400,000","$57,000,000",9.3%,"$118,356,098","$23,671,220","$118,356,098"
Tom Brady,Patriots,2000,3,"$864,500","$288,167","$38,500",0.5%,"$3,551,330","$1,183,778","$158,156"
Tom Savage,Saints,2018,1,"$1,500,000","$1,500,000","$100,000",0.8%,"$2,161,964","$2,161,964","$144,131"
Tom Savage,Lions,2019,1,"$895,000","$895,000","$90,000",0.5%,"$1,214,575","$1,214,575","$122,136"
Tom Savage,Texans,2014,4,"$2,520,584","$630,146","$300,584",0.5%,"$4,840,279","$1,210,070","$577,212"
Tom Savage,CIN/SF,2018,1,"$705,000","$705,000",$0,0.4%,"$1,016,123","$1,016,123",$0
Tom Savage,49ers,2018,1,"$705,000","$705,000",$0,0.4%,"$1,016,123","$1,016,123",$0
Tommy DeVito,Giants,2023,3,"$2,705,000","$901,667","$20,000",0.4%,"$3,073,207","$1,024,403","$22,722"
Tommy DeVito,Giants,2023,2,"$1,665,000","$832,500",$0,0.4%,"$1,891,641","$945,821",$0
Tommy DeVito,Giants,2023,1,"$305,001","$305,001",$0,0.1%,"$346,518","$346,518",$0
Tommy DeVito,Giants,2023,1,"$275,334","$275,334",$0,0.1%,"$312,813","$312,813",$0
Tommy DeVito,Giants,2023,1,"$245,667","$245,667",$0,0.1%,"$279,107","$279,107",$0
Tommy DeVito,Giants,2023,1,"$216,000","$216,000",$0,0.1%,"$245,402","$245,402",$0
Tommy Rees,Commanders,0,4,"$1,530,000","$510,000",$0,0%,$0,$0,$0
Tommy Stevens,Saints,2020,4,"$3,375,592","$843,898","$80,592",0.4%,"$4,349,779","$1,087,445","$103,851"
Tommy Stevens,Giants,2021,1,"$660,000","$660,000",$0,0.4%,"$923,638","$923,638",$0
Tommy Stevens,Panthers,2020,2,"$1,270,000","$635,000",$0,0.3%,"$1,636,519","$818,259",$0
Tommy Stevens,Saints,2020,1,"$142,800","$142,800",$0,0.1%,"$184,012","$184,012",$0
Tommy Stevens,Panthers,2020,1,"$142,800","$142,800",$0,0.1%,"$184,012","$184,012",$0
Tony Romo,Cowboys,2013,6,"$108,000,000","$18,000,000","$55,000,000",14.6%,"$224,253,659","$37,375,610","$114,203,252"
Tony Romo,Cowboys,2007,6,"$67,500,000","$11,250,000","$11,500,000",10.3%,"$158,160,550","$26,360,092","$26,945,872"
Tony Romo,Cowboys,2006,1,"$3,000,000","$3,000,000","$2,000,000",2.9%,"$7,511,765","$7,511,765","$5,007,843"
Tony Romo,Cowboys,2005,2,"$1,880,000","$940,000","$320,000",1.1%,"$5,615,813","$2,807,906","$955,883"
Tony Romo,Cowboys,2003,2,"$540,000","$270,000","$10,000",0.4%,"$1,838,708","$919,354","$34,050"
Trace McSorley,Cardinals,2021,2,"$1,815,000","$907,500",$0,0.5%,"$2,540,005","$1,270,003",$0
Trace McSorley,Patriots,2023,1,"$1,080,000","$1,080,000",$0,0.5%,"$1,227,011","$1,227,011",$0
Trace McSorley,Cardinals,2022,1,"$965,000","$965,000",$0,0.5%,"$1,183,770","$1,183,770",$0
Trace McSorley,Commanders,2024,1,"$1,125,000","$1,125,000",$0,0.4%,"$1,125,000","$1,125,000",$0
Trace McSorley,Ravens,2019,4,"$2,680,688","$670,172","$160,688",0.4%,"$3,637,873","$909,468","$218,064"
Trace McSorley,PIT/CHI,2023,1,"$289,800","$289,800",$0,0.1%,"$329,248","$329,248",$0
Trace McSorley,Ravens,2021,1,"$203,622","$203,622",$0,0.1%,"$284,959","$284,959",$0
Trace McSorley,Cardinals,2022,1,"$207,000","$207,000",$0,0.1%,"$253,928","$253,928",$0
Trace McSorley,Ravens,2021,1,"$165,600","$165,600",$0,0.1%,"$231,749","$231,749",$0
Travis Partridge,Vikings,0,4,"$1,530,000","$510,000",$0,0%,$0,$0,$0
Trent Edwards,Raiders,0,1,"$730,000","$730,000",$0,0%,$0,$0,$0
Trevone Boykin,Seahawks,2016,3,"$1,635,000","$545,000","$15,000",0.4%,"$2,689,373","$896,458","$24,673"
Trevone Boykin,Seahawks,2018,1,"$555,000","$555,000",$0,0.3%,"$799,927","$799,927",$0
Trevone Boykin,Seahawks,2017,1,"$122,400","$122,400",$0,0.1%,"$187,191","$187,191",$0
Trevor Knight,Cardinals,2017,3,"$1,665,000","$555,000","$3,000",0.3%,"$2,546,353","$848,784","$4,588"
Trevor Knight,Falcons,2017,1,"$122,400","$122,400",$0,0.1%,"$187,191","$187,191",$0
Trevor Lawrence,Jaguars,2024,5,"$275,000,000","$55,000,000","$200,000,000",21.5%,"$275,000,000","$55,000,000","$200,000,000"
Trevor Lawrence,Jaguars,2021,4,"$36,793,486","$9,198,372","$36,783,486",5%,"$51,490,720","$12,872,681","$51,476,725"
Trevor Siemian,Jets,2019,1,"$2,000,000","$2,000,000","$1,000,000",1.1%,"$2,714,134","$2,714,134","$1,357,067"
Trevor Siemian,Bears,2022,2,"$4,000,000","$2,000,000","$3,035,000",1%,"$4,906,820","$2,453,410","$3,723,050"
Trevor Siemian,Bengals,2023,1,"$1,317,500","$1,317,500","$152,500",0.6%,"$1,496,839","$1,496,839","$173,258"
Trevor Siemian,Saints,2021,1,"$990,000","$990,000",$0,0.5%,"$1,385,458","$1,385,458",$0
Trevor Siemian,Saints,2021,1,"$990,000","$990,000",$0,0.5%,"$1,385,458","$1,385,458",$0
Trevor Siemian,Jets,2023,1,"$1,165,000","$1,165,000",$0,0.5%,"$1,323,581","$1,323,581",$0
Trevor Siemian,Titans,2020,1,"$910,000","$910,000",$0,0.5%,"$1,172,624","$1,172,624",$0
Trevor Siemian,Saints,2020,1,"$910,000","$910,000",$0,0.5%,"$1,172,624","$1,172,624",$0
Trevor Siemian,DEN/MIN,2015,4,"$2,332,784","$583,196","$52,784",0.4%,"$4,158,243","$1,039,561","$94,089"
Trevor Siemian,Jets,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Trevor Siemian,Titans,2024,1,"$302,400","$302,400",$0,0.1%,"$302,400","$302,400",$0
Trevor Siemian,Titans,2024,1,"$302,400","$302,400",$0,0.1%,"$302,400","$302,400",$0
Trevor Siemian,Titans,2024,1,"$302,400","$302,400",$0,0.1%,"$302,400","$302,400",$0
Trevor Siemian,Saints,2020,1,"$204,000","$204,000",$0,0.1%,"$262,874","$262,874",$0
Trevor Siemian,Titans,2020,1,"$204,000","$204,000",$0,0.1%,"$262,874","$262,874",$0
Trey Lance,SF/DAL,2021,4,"$34,105,258","$8,526,315","$34,105,258",4.7%,"$47,728,673","$11,932,169","$47,728,673"
Troy Aikman,Cowboys,1999,6,"$64,500,000","$10,750,000","$13,000,000",18.8%,"$287,552,367","$47,925,394","$57,956,291"
Troy Aikman,Cowboys,1993,6,"$40,250,000","$6,708,333","$8,250,000",0%,$0,$0,$0
Troy Aikman,Cowboys,1989,6,"$11,037,000","$1,839,500","$5,787,000",0%,$0,$0,$0
Tua Tagovailoa,Dolphins,2024,4,"$212,400,000","$53,100,000","$167,171,000",20.8%,"$212,400,000","$53,100,000","$167,171,000"
Tua Tagovailoa,Dolphins,2020,4,"$30,275,436","$7,568,859","$30,275,436",3.8%,"$39,012,847","$9,753,212","$39,012,847"
Tyler Bray,Chiefs,2015,2,"$1,925,000","$962,500",$0,0.7%,"$3,431,358","$1,715,679",$0
Tyler Bray,Bears,2020,1,"$955,000","$955,000","$45,000",0.5%,"$1,230,610","$1,230,610","$57,987"
Tyler Bray,Bears,2018,1,"$795,000","$795,000","$45,000",0.4%,"$1,145,841","$1,145,841","$64,859"
Tyler Bray,Bears,2019,1,"$826,400","$826,400","$21,400",0.4%,"$1,121,480","$1,121,480","$29,041"
Tyler Bray,Bears,2019,1,"$805,000","$805,000",$0,0.4%,"$1,092,439","$1,092,439",$0
Tyler Bray,Bears,2018,1,"$705,000","$705,000",$0,0.4%,"$1,016,123","$1,016,123",$0
Tyler Bray,Bears,2020,1,"$323,316","$323,316",$0,0.2%,"$416,624","$416,624",$0
Tyler Bray,Bears,2020,1,"$278,187","$278,187",$0,0.1%,"$358,471","$358,471",$0
Tyler Bray,Bears,2018,1,"$212,500","$212,500",$0,0.1%,"$306,278","$306,278",$0
Tyler Bray,Bears,2019,1,"$212,500","$212,500",$0,0.1%,"$288,377","$288,377",$0
Tyler Bray,49ers,2021,1,"$165,600","$165,600",$0,0.1%,"$231,749","$231,749",$0
Tyler Bray,Bears,2020,1,"$142,800","$142,800",$0,0.1%,"$184,012","$184,012",$0
Tyler Ferguson,Titans,2017,3,"$1,665,000","$555,000",$0,0.3%,"$2,546,353","$848,784",$0
Tyler Ferguson,Titans,2018,2,"$1,050,000","$525,000",$0,0.3%,"$1,513,375","$756,687",$0
Tyler Ferguson,Titans,2017,1,"$122,400","$122,400",$0,0.1%,"$187,191","$187,191",$0
Tyler Huntley,Ravens,2023,1,"$2,627,000","$2,627,000",$0,1.2%,"$2,984,590","$2,984,590",$0
Tyler Huntley,Browns,2024,1,"$1,292,500","$1,292,500","$469,900",0.5%,"$1,292,500","$1,292,500","$469,900"
Tyler Huntley,Dolphins,2024,1,"$1,125,000","$1,125,000",$0,0.4%,"$1,125,000","$1,125,000",$0
Tyler Huntley,Ravens,2022,1,"$895,000","$895,000",$0,0.4%,"$1,097,901","$1,097,901",$0
Tyler Huntley,Ravens,2021,1,"$780,000","$780,000",$0,0.4%,"$1,091,573","$1,091,573",$0
Tyler Huntley,Ravens,2020,3,"$2,290,000","$763,333","$30,000",0.4%,"$2,950,888","$983,629","$38,658"
Tyler Huntley,Ravens,2024,1,"$383,400","$383,400",$0,0.2%,"$383,400","$383,400",$0
Tyler Huntley,Ravens,2020,1,"$252,728","$252,728",$0,0.1%,"$325,665","$325,665",$0
Tyler Huntley,Ravens,2020,1,"$225,246","$225,246",$0,0.1%,"$290,251","$290,251",$0
Tyler Huntley,Ravens,2020,1,"$197,764","$197,764",$0,0.1%,"$254,838","$254,838",$0
Tyler Thigpen,Browns,0,1,"$730,000","$730,000",$0,0%,$0,$0,$0
Tyler Wilson,Raiders,2013,4,"$2,610,900","$652,725","$450,900",0.5%,"$5,421,332","$1,355,333","$936,259"
Tyler Wilson,Titans,2013,3,"$1,485,000","$495,000",$0,0.4%,"$3,083,488","$1,027,829",$0
Tyler Wilson,Bengals,2014,1,"$495,000","$495,000",$0,0.4%,"$950,549","$950,549",$0
Tyler Wilson,Raiders,2013,1,"$405,000","$405,000",$0,0.3%,"$840,951","$840,951",$0
Tyler Wilson,Raiders,2013,1,"$102,000","$102,000",$0,0.1%,"$211,795","$211,795",$0
Tyler Wilson,Raiders,2013,1,"$102,000","$102,000",$0,0.1%,"$211,795","$211,795",$0
Tyree Jackson,Bills,2019,3,"$1,770,000","$590,000","$75,000",0.3%,"$2,402,009","$800,670","$101,780"
Tyrod Taylor,Bills,2016,5,"$90,000,000","$18,000,000","$37,000,000",11.6%,"$148,038,900","$29,607,780","$60,860,437"
Tyrod Taylor,CLE/BUF,2017,2,"$30,500,000","$15,250,000","$15,500,000",9.1%,"$46,644,910","$23,322,455","$23,704,790"
Tyrod Taylor,Texans,2021,1,"$5,500,000","$5,500,000","$2,500,000",3%,"$7,696,986","$7,696,986","$3,498,630"
Tyrod Taylor,Chargers,2019,2,"$11,000,000","$5,500,000","$6,000,000",2.9%,"$14,927,736","$7,463,868","$8,142,402"
Tyrod Taylor,Giants,2022,2,"$11,000,000","$5,500,000","$10,900,000",2.6%,"$13,493,756","$6,746,878","$13,371,085"
Tyrod Taylor,Jets,2024,2,"$12,000,000","$6,000,000","$8,500,000",2.3%,"$12,000,000","$6,000,000","$8,500,000"
Tyrod Taylor,Bills,2015,3,"$3,350,000","$1,116,667","$1,150,000",0.8%,"$5,971,454","$1,990,485","$2,049,902"
Tyrod Taylor,Ravens,2011,4,"$2,145,308","$536,327","$105,308",0.4%,"$4,551,706","$1,137,927","$223,432"
Tyson Bagent,Bears,2023,3,"$2,720,000","$906,667","$25,000",0.4%,"$3,090,249","$1,030,083","$28,403"
Vince Young,Titans,2006,4,"$48,040,020","$8,006,670","$25,740,020",7.8%,"$120,288,442","$20,048,074","$64,450,991"
Vince Young,Eagles,2011,1,"$4,000,000","$4,000,000","$2,000,000",3.3%,"$8,486,812","$8,486,812","$4,243,406"
Vince Young,Bills,2012,1,"$2,000,000","$2,000,000","$350,000",1.7%,"$4,235,489","$4,235,489","$741,211"
Vince Young,Packers,2013,1,"$840,000","$840,000",$0,0.7%,"$1,744,195","$1,744,195",$0
Vince Young,Browns,2014,1,"$855,000","$855,000",$0,0.6%,"$1,641,857","$1,641,857",$0
Vincent Testaverde,Buccaneers,2019,3,"$1,755,000","$585,000",$0,0.3%,"$2,381,652","$793,884",$0
Vincent Testaverde,Buccaneers,2019,1,"$495,000","$495,000",$0,0.3%,"$671,748","$671,748",$0
Wes Lunt,Vikings,2017,3,"$1,665,000","$555,000",$0,0.3%,"$2,546,353","$848,784",$0
Will Grier,DAL/CAR,2019,4,"$3,852,996","$963,249","$822,180",0.5%,"$5,228,774","$1,307,193","$1,115,753"
Will Grier,Cowboys,2022,2,"$2,045,000","$1,022,500",$0,0.5%,"$2,508,612","$1,254,306",$0
Will Grier,Patriots,2023,1,"$1,080,000","$1,080,000",$0,0.5%,"$1,227,011","$1,227,011",$0
Will Grier,Chargers,2023,1,"$1,080,000","$1,080,000",$0,0.5%,"$1,227,011","$1,227,011",$0
Will Grier,Eagles,2024,1,"$1,125,000","$1,125,000",$0,0.4%,"$1,125,000","$1,125,000",$0
Will Grier,Cowboys,2022,1,"$459,333","$459,333",$0,0.2%,"$563,466","$563,466",$0
Will Grier,Cowboys,2022,1,"$425,622","$425,622",$0,0.2%,"$522,113","$522,113",$0
Will Grier,Cowboys,2022,1,"$391,911","$391,911",$0,0.2%,"$480,759","$480,759",$0
Will Grier,Cowboys,2022,1,"$358,200","$358,200",$0,0.2%,"$439,406","$439,406",$0
Will Grier,Bengals,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Will Grier,Cowboys,2024,1,"$383,400","$383,400",$0,0.2%,"$383,400","$383,400",$0
Will Grier,Patriots,2023,1,"$289,800","$289,800",$0,0.1%,"$329,248","$329,248",$0
Will Grier,Eagles,2024,1,"$302,400","$302,400",$0,0.1%,"$302,400","$302,400",$0
Will Levis,Titans,2023,4,"$9,542,162","$2,385,541","$8,730,957",1.1%,"$10,841,051","$2,710,263","$9,919,424"
Wilton Speight,49ers,2019,3,"$1,760,000","$586,667","$20,000",0.3%,"$2,388,438","$796,146","$27,141"
Zac Dysert,Broncos,2013,4,"$2,208,200","$522,050","$48,200",0.4%,"$4,585,157","$1,083,997","$100,084"
Zac Dysert,DAL/ARI,2017,1,"$615,000","$615,000",$0,0.4%,"$940,545","$940,545",$0
Zac Dysert,DEN/CHI,2015,1,"$510,000","$510,000",$0,0.4%,"$909,087","$909,087",$0
Zac Dysert,ARI/MIA,2016,1,"$525,000","$525,000",$0,0.3%,"$863,560","$863,560",$0
Zac Dysert,Cardinals,2016,1,"$525,000","$525,000",$0,0.3%,"$863,560","$863,560",$0
Zac Dysert,Broncos,2014,1,"$170,000","$170,000",$0,0.1%,"$326,451","$326,451",$0
Zac Dysert,BUF/HOU,2015,1,"$112,200","$112,200",$0,0.1%,"$199,999","$199,999",$0
Zac Dysert,Texans,2015,1,"$112,200","$112,200",$0,0.1%,"$199,999","$199,999",$0
Zac Dysert,Cardinals,2016,1,"$117,300","$117,300",$0,0.1%,"$192,944","$192,944",$0
Zac Robinson,Bengals,0,2,"$1,050,000","$525,000",$0,0%,$0,$0,$0
Zach Mettenberger,LAC/TEN/PIT,2014,4,"$2,345,116","$586,279","$125,116",0.4%,"$4,503,328","$1,125,832","$240,260"
Zach Terrell,Ravens,2017,3,"$1,665,000","$555,000",$0,0.3%,"$2,546,353","$848,784",$0
Zach Wilson,NYJ/DEN,2021,4,"$35,150,680","$8,787,695","$35,150,680",4.8%,"$49,191,691","$12,297,958","$49,191,691"
Zack Annexstad,Buccaneers,2024,3,"$2,833,000","$944,333","$3,000",0.4%,"$2,833,000","$944,333","$3,000"
